日付,【得意先】,伝票番号,商品名,数量,単位,単価,金額,粗利
2021-12-28,三機工業　株式会社　（八戸市/佐藤）,445288,産廃税（混合廃棄物）,400 ,kg,1 ,400 ,(26345)
2021-12-28,三機工業　株式会社　（八戸市/佐藤）,445288,産廃税（木くず）,310 ,kg,0 ,31 ,400 
2021-12-31,三機工業　株式会社　（八戸市/佐藤）,445282,一般廃棄物,1 ,式,10000 ,11000 ,31 
2021-12-31,三機工業　株式会社　（八戸市/佐藤）,445282,一般廃棄物（資源物）12/7分,1 ,式,1500 ,1650 ,2200 
2021-12-31,三機工業　株式会社　（八戸市/佐藤）,445282,一般廃棄物（資源物）12/16分,1 ,式,1500 ,1650 ,0 
2021-10-05,三機工業　株式会社　（金沢/花岡）,432484,コンクリ－トがら　無筋,2300 ,kg,4 ,8855 ,0 
2021-10-06,三機工業　株式会社　（金沢/花岡）,432208,混合廃棄物,8 ,m3,10000 ,88000 ,8855 
2021-10-11,三機工業　株式会社　（金沢/花岡）,432804,木くず（14574229554）,6 ,m3,6000 ,39600 ,88000 
2021-10-11,三機工業　株式会社　（金沢/花岡）,432804,混合廃棄物（14574231434）,1 ,m3,10000 ,11000 ,39600 
2021-10-21,三機工業　株式会社　（葛西/山本）,434984,がれき類,3240 ,kg,15 ,53460 ,11000 
2021-10-21,三機工業　株式会社　（葛西/山本）,434986,がれき類,3510 ,kg,15 ,57915 ,53460 
2021-10-21,三機工業　株式会社　（葛西/山本）,434988,がれき類,3470 ,kg,15 ,57255 ,57915 
2021-10-21,三機工業　株式会社　（葛西/山本）,435650,がれき類,3340 ,kg,15 ,55110 ,57255 
2021-10-21,三機工業　株式会社　（葛西/山本）,435658,がれき類,3520 ,kg,15 ,58080 ,55110 
2021-10-21,三機工業　株式会社　（葛西/山本）,435663,がれき類,3080 ,kg,15 ,50820 ,58080 
2021-10-21,三機工業　株式会社　（葛西/山本）,435670,がれき類,3290 ,kg,15 ,54285 ,50820 
2021-10-21,三機工業　株式会社　（葛西/山本）,435672,がれき類,3500 ,kg,15 ,57750 ,54285 
2021-10-21,三機工業　株式会社　（葛西/山本）,435674,がれき類,2970 ,kg,15 ,49005 ,57750 
2021-10-22,三機工業　株式会社　（葛西/山本）,435678,コンクリ－トがら　無筋,1980 ,kg,4 ,7623 ,49005 
2021-10-22,三機工業　株式会社　（葛西/山本）,435680,コンクリ－トがら　無筋,2340 ,kg,4 ,9009 ,7623 
2021-10-22,三機工業　株式会社　（葛西/山本）,435683,コンクリ－トがら　無筋,2340 ,kg,4 ,9009 ,9009 
2021-10-22,三機工業　株式会社　（葛西/山本）,435689,コンクリ－トがら　無筋,2010 ,kg,4 ,7738 ,9009 
2021-10-26,三機工業　株式会社　（葛西/山本）,436266,コンクリ－トがら　無筋,2280 ,kg,4 ,8778 ,7738 
2021-10-28,三機工業　株式会社　（葛西/山本）,435582,混合廃棄物,10 ,m3,10000 ,110000 ,8778 
2021-10-31,三機工業　株式会社　（葛西/山本）,436295,事務手数料,1 ,式,1500 ,1650 ,110000 
2021-10-31,三機工業　株式会社　（葛西/山本）,436295,一般廃棄物（10/1～10/31）,1 ,式,24880 ,27368 ,1650 
2021-10-31,三機工業　株式会社　（葛西/山本）,436733,メッシュパレットリース料（10/1～,4 ,台,3000 ,13200 ,0 
2021-11-10,三機工業　株式会社　（葛西/山本）,437543,木くず,8 ,m3,6000 ,52800 ,13200 
2021-11-19,三機工業　株式会社　（葛西/山本）,438750,混合廃棄物（フライト）,7 ,m3,35000 ,269500 ,52800 
2021-11-22,三機工業　株式会社　（葛西/山本）,439129,混合廃棄物,2 ,m3,10000 ,22000 ,269500 
2021-11-22,三機工業　株式会社　（葛西/山本）,439129,混合廃棄物（フライト）,4 ,m3,35000 ,154000 ,22000 
2021-11-24,三機工業　株式会社　（葛西/山本）,439304,混合廃棄物,8 ,m3,10000 ,88000 ,154000 
2021-11-24,三機工業　株式会社　（葛西/山本）,440124,コンクリ－トがら　無筋,2410 ,kg,4 ,9278 ,88000 
2021-11-30,三機工業　株式会社　（葛西/山本）,440521,事務手数料,1 ,式,1500 ,1650 ,9278 
2021-11-30,三機工業　株式会社　（葛西/山本）,440521,一般廃棄物（11/1～11/30）,1 ,式,26000 ,28600 ,1650 
2021-11-30,三機工業　株式会社　（葛西/山本）,440661,メッシュパレットリース料（11/1～,4 ,台,3000 ,13200 ,0 
2021-12-09,三機工業　株式会社　（葛西/山本）,441771,混合廃棄物,8 ,m3,10000 ,88000 ,13200 
2021-12-21,三機工業　株式会社　（葛西/山本）,443433,混合廃棄物,8 ,m3,10000 ,88000 ,88000 
2021-12-21,三機工業　株式会社　（葛西/山本）,444920,コンクリ－トがら　無筋,2350 ,kg,4 ,9047 ,88000 
2021-12-31,三機工業　株式会社　（葛西/山本）,445084,メッシュパレットリース料（12/1～,4 ,台,3000 ,13200 ,9047 
2021-12-31,三機工業　株式会社　（葛西/山本）,445213,事務手数料,1 ,式,1500 ,1650 ,13200 
2021-12-31,三機工業　株式会社　（葛西/山本）,445213,一般廃棄物（12/1～12/31）,1 ,式,26590 ,29249 ,1650 
2021-11-04,三機工業　株式会社　（八王子/伊藤）,438122,フレコン,1 ,枚,800 ,880 ,0 
2021-11-17,三機工業　株式会社　（八王子/伊藤）,438761,廃油,600 ,L,150 ,99000 ,880 
2021-11-26,三機工業　株式会社　（八王子/伊藤）,440121,廃油,812 ,L,150 ,133980 ,99000 
2021-12-07,三機工業　株式会社　（八王子/伊藤）,441463,混合廃棄物,4 ,m3,10000 ,38500 ,133980 
2021-12-07,三機工業　株式会社　（八王子/伊藤）,442636,メッシュパレットリース料,1 ,台,3000 ,3300 ,38500 
2021-11-02,三機工業　株式会社　（清瀬/南中）,436396,運搬費（4ｔﾕﾆｯｸ）,1 ,台,35000 ,38500 ,3300 
2021-11-02,三機工業　株式会社　（清瀬/南中）,436446,運搬費（4ｔｃ）,1 ,台,25000 ,27500 ,38500 
2021-10-19,三機工業　株式会社　（新河岸/赤城）,434403,運搬費（4ｔﾕﾆｯｸ）,1 ,台,30000 ,33000 ,27500 
2021-11-12,三機工業　株式会社　（新河岸/赤城）,439159,運搬費（4ｔﾕﾆｯｸ）,1 ,台,30000 ,33000 ,33000 
2021-12-24,三機工業　株式会社　（新河岸/赤城）,444068,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,33000 
2021-10-18,三機工業　株式会社　（山形/片岡）,437268,コンテナ設置費,2 ,台,15000 ,33000 ,23100 
2021-11-08,三機工業　株式会社　（山形/片岡）,438763,運搬費,1 ,台,25000 ,27500 ,33000 
2021-11-08,三機工業　株式会社　（山形/片岡）,438766,運搬費,1 ,台,25000 ,27500 ,27500 
2021-10-02,三機工業　株式会社　（南プラ/橘）,432486,運搬費（スクラップ）,2 ,台,25000 ,55000 ,27500 
2021-10-05,三機工業　株式会社　（南プラ/橘）,432856,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,55000 
2021-10-05,三機工業　株式会社　（南プラ/橘）,432859,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-06,三機工業　株式会社　（南プラ/橘）,432863,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-06,三機工業　株式会社　（南プラ/橘）,432867,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-06,三機工業　株式会社　（南プラ/橘）,432870,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-06,三機工業　株式会社　（南プラ/橘）,433569,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-07,三機工業　株式会社　（南プラ/橘）,433436,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-07,三機工業　株式会社　（南プラ/橘）,433439,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-07,三機工業　株式会社　（南プラ/橘）,433443,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-07,三機工業　株式会社　（南プラ/橘）,433446,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-08,三機工業　株式会社　（南プラ/橘）,432849,運搬費（4ｔｃ）二ヵ所下ろし,1 ,台,35000 ,38500 ,23100 
2021-10-08,三機工業　株式会社　（南プラ/橘）,433449,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,38500 
2021-10-08,三機工業　株式会社　（南プラ/橘）,433452,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-08,三機工業　株式会社　（南プラ/橘）,433455,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-08,三機工業　株式会社　（南プラ/橘）,433458,コンテナ設置費,3 ,台,12000 ,39600 ,23100 
2021-10-11,三機工業　株式会社　（南プラ/橘）,434304,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,39600 
2021-10-11,三機工業　株式会社　（南プラ/橘）,434307,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-11,三機工業　株式会社　（南プラ/橘）,434312,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-12,三機工業　株式会社　（南プラ/橘）,433487,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-12,三機工業　株式会社　（南プラ/橘）,434315,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-12,三機工業　株式会社　（南プラ/橘）,434319,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-12,三機工業　株式会社　（南プラ/橘）,434324,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-13,三機工業　株式会社　（南プラ/橘）,433491,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-13,三機工業　株式会社　（南プラ/橘）,434327,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-13,三機工業　株式会社　（南プラ/橘）,434339,運搬費（4ｔｃ常用）,1 ,台,55000 ,60500 ,23100 
2021-10-14,三機工業　株式会社　（南プラ/橘）,433431,運搬費（スクラップ）,1 ,台,25000 ,27500 ,60500 
2021-10-14,三機工業　株式会社　（南プラ/橘）,434343,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,27500 
2021-10-14,三機工業　株式会社　（南プラ/橘）,434356,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-14,三機工業　株式会社　（南プラ/橘）,434359,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-15,三機工業　株式会社　（南プラ/橘）,433647,運搬費（当日キャンセル費）,1 ,台,15000 ,16500 ,23100 
2021-10-15,三機工業　株式会社　（南プラ/橘）,434345,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,16500 
2021-10-15,三機工業　株式会社　（南プラ/橘）,434353,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-20,三機工業　株式会社　（南プラ/橘）,434968,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-20,三機工業　株式会社　（南プラ/橘）,434972,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-21,三機工業　株式会社　（南プラ/橘）,434975,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-21,三機工業　株式会社　（南プラ/橘）,434979,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-10-27,三機工業　株式会社　（南プラ/橘）,436291,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-11-15,三機工業　株式会社　（南プラ/橘）,438258,運搬費（スクラップ）,1 ,台,25000 ,27500 ,23100 
2021-11-20,三機工業　株式会社　（南プラ/橘）,438889,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,27500 
2021-10-21,三機工業　株式会社　（八戸市/佐藤）,436761,運搬費（4ｔﾕﾆｯｸ）,1 ,台,19000 ,20900 ,23100 
2021-11-18,三機工業　株式会社　（八戸市/佐藤）,440898,運搬費（4ｔﾕﾆｯｸ）,1 ,台,19000 ,20900 ,5500 
2021-12-28,三機工業　株式会社　（八戸市/佐藤）,445288,運搬費（4ｔﾕﾆｯｸ）,2 ,台,19000 ,41800 ,5500 
2021-10-05,三機工業　株式会社　（金沢/花岡）,432484,運搬費,1 ,台,25000 ,27500 ,11000 
2021-10-06,三機工業　株式会社　（金沢/花岡）,432208,運搬費（4ｔﾕﾆｯｸ）,1 ,台,30000 ,33000 ,27500 
2021-10-11,三機工業　株式会社　（金沢/花岡）,432804,運搬費,1 ,台,25000 ,27500 ,33000 
2021-10-21,三機工業　株式会社　（葛西/山本）,434988,運搬費（4ｔｄ常用）,1 ,台,50000 ,55000 ,27500 
2021-10-21,三機工業　株式会社　（葛西/山本）,435433,運搬費（4ｔﾕﾆｯｸ1日作業費）,1 ,台,45000 ,49500 ,55000 
2021-10-21,三機工業　株式会社　（葛西/山本）,435663,運搬費（4ｔｄ常用）,1 ,台,50000 ,55000 ,49500 
2021-10-21,三機工業　株式会社　（葛西/山本）,435674,運搬費（4ｔｄ常用）,1 ,台,50000 ,55000 ,55000 
2021-10-22,三機工業　株式会社　（葛西/山本）,435689,運搬費（4ｔｃ常用）,1 ,台,55000 ,60500 ,55000 
2021-10-26,三機工業　株式会社　（葛西/山本）,436266,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,60500 
2021-10-28,三機工業　株式会社　（葛西/山本）,435582,運搬費（4ｔﾕﾆｯｸ）,1 ,台,28000 ,30800 ,23100 
2021-10-29,三機工業　株式会社　（葛西/山本）,436277,コンテナ設置費,1 ,台,12000 ,13200 ,30800 
2021-11-10,三機工業　株式会社　（葛西/山本）,437543,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,13200 
2021-11-19,三機工業　株式会社　（葛西/山本）,438750,運搬費（4ｔﾕﾆｯｸ）,1 ,台,28000 ,30800 ,23100 
2021-11-22,三機工業　株式会社　（葛西/山本）,439129,運搬費（4ｔﾕﾆｯｸ）,1 ,台,28000 ,30800 ,30800 
2021-11-24,三機工業　株式会社　（葛西/山本）,439304,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,30800 
2021-11-24,三機工業　株式会社　（葛西/山本）,440124,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-12-09,三機工業　株式会社　（葛西/山本）,441771,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-12-21,三機工業　株式会社　（葛西/山本）,443433,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-12-21,三機工業　株式会社　（葛西/山本）,444920,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2021-11-04,三機工業　株式会社　（八王子/伊藤）,438122,メッシュパレット設置費,1 ,台,15000 ,16500 ,23100 
2021-11-17,三機工業　株式会社　（八王子/伊藤）,438761,運搬費（4ｔﾕﾆｯｸ）,1 ,台,38000 ,41800 ,16500 
2021-11-26,三機工業　株式会社　（八王子/伊藤）,440121,運搬費（4ｔﾕﾆｯｸ）,1 ,台,38000 ,41800 ,41800 
2021-12-07,三機工業　株式会社　（八王子/伊藤）,441463,運搬費（4ｔﾕﾆｯｸ）,1 ,台,38000 ,41800 ,41800 
2022-02-01,三機工業　株式会社　（北多摩/大原）,449024,コンテナ用シート,2 ,枚,5000 ,11000 ,41800 
2022-01-17,三機工業　株式会社　（清瀬/前田）,446570,混合廃棄物,4 ,m3,10000 ,44000 ,11000 
2022-03-04,三機工業　株式会社　（清瀬/前田）,453464,木くず（14721705557）,2 ,m3,6000 ,13200 ,44000 
2022-03-04,三機工業　株式会社　（清瀬/前田）,453464,混合廃棄物（14721199914）,5 ,m3,10000 ,55000 ,13200 
2022-01-05,三機工業　株式会社　（南プラ/橘）,445158,混合廃棄物,9 ,m3,10000 ,93500 ,55000 
2022-01-31,三機工業　株式会社　（南プラ/橘）,449376,メッシュパレットリース料（1/1～,2 ,台,3000 ,6600 ,93500 
2022-02-08,三機工業　株式会社　（南プラ/橘）,449854,混合廃棄物,9 ,m3,10000 ,99000 ,6600 
2022-02-21,三機工業　株式会社　（南プラ/橘）,452878,コンクリ－トがら　無筋,2400 ,kg,3 ,7920 ,99000 
2022-02-28,三機工業　株式会社　（南プラ/橘）,453526,メッシュパレットリース料（2/1～,2 ,台,3000 ,6600 ,7920 
2022-03-02,三機工業　株式会社　（南プラ/橘）,452990,混合廃棄物,8 ,m3,10000 ,88000 ,6600 
2022-03-08,三機工業　株式会社　（南プラ/橘）,454072,混合廃棄物,8 ,m3,10000 ,88000 ,88000 
2022-03-08,三機工業　株式会社　（南プラ/橘）,454181,混合廃棄物,2 ,m3,10000 ,22000 ,88000 
2022-03-09,三機工業　株式会社　（南プラ/橘）,455306,コンクリ－トがら　無筋,670 ,kg,3 ,2211 ,22000 
2022-01-31,三機工業　株式会社　（八戸市/佐藤）,449160,一般廃棄物,1 ,式,10000 ,11000 ,2211 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,廃プラスチック類（14692822509）,110 ,kg,55 ,6655 ,2200 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,木くず（14696273132）,1540 ,kg,35 ,59290 ,605 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,混合廃棄物（14692822510）,250 ,kg,65 ,17875 ,42790 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,コンクリ－トがら（14692822497）,1060 ,kg,3 ,3498 ,17875 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,産廃税（木くず）,1540 ,kg,0 ,154 ,583 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,産廃税（廃プラスチック類）,110 ,kg,0 ,27 ,(277)
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,産廃税（混合廃棄物）,250 ,kg,1 ,250 ,(50793)
2022-02-28,三機工業　株式会社　（八戸市/佐藤）,453046,一般廃棄物,1 ,式,10000 ,11000 ,250 
2022-02-28,三機工業　株式会社　（八戸市/佐藤）,453058,コンクリ－トがら（14716224546）,1460 ,kg,3 ,4818 ,2200 
2022-02-28,三機工業　株式会社　（八戸市/佐藤）,453058,コンクリ－トがら（14716224524）,2830 ,kg,3 ,9339 ,(6979)
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,廃プラスチック類（14722374145）塩ビ,230 ,kg,130 ,32890 ,9339 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,木くず（1472234156）,1870 ,kg,35 ,71995 ,2530 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,木くず（14723205295）,1450 ,kg,35 ,55825 ,24145 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,グラスウール（14722374178）,40 ,kg,340 ,14960 ,41305 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,混合廃棄物（14722374167）,60 ,kg,65 ,4290 ,14960 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,産廃税,60 ,kg,1 ,60 ,4290 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,産廃税,40 ,kg,1 ,40 ,60 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,産廃税,1450 ,kg,0 ,145 ,40 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,産廃税,1870 ,kg,0 ,187 ,(344)
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,産廃税,230 ,kg,0 ,57 ,(3773)
2022-03-10,三機工業　株式会社　（八戸市/佐藤）,455303,金属くず,3790 ,kg,35 ,145915 ,(61653)
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,廃プラスチック類（14740305385）,180 ,kg,55 ,10890 ,20845 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,廃プラスチック類（14743853083）,80 ,kg,55 ,4840 ,(12210)
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,木くず（14740305396）,700 ,kg,35 ,26950 ,(78980)
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,混合廃棄物（14740305408）,860 ,kg,65 ,61490 ,26950 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,混合廃棄物（14743853094）,410 ,kg,65 ,29315 ,61490 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,産廃税,410 ,kg,1 ,410 ,29315 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,産廃税,860 ,kg,1 ,860 ,410 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,産廃税,700 ,kg,0 ,70 ,860 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,産廃税,80 ,kg,0 ,20 ,70 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,産廃税,180 ,kg,0 ,45 ,(1385)
2022-03-31,三機工業　株式会社　（八戸市/佐藤）,458262,一般廃棄物,1 ,式,10000 ,11000 ,(14255)
2022-03-31,三機工業　株式会社　（八戸市/佐藤）,458262,一般廃棄物　資源（3/4分）,1 ,式,1500 ,1650 ,2200 
2022-03-31,三機工業　株式会社　（八戸市/佐藤）,458271,コンテナリース費,1 ,台,6000 ,6600 ,0 
2022-03-31,三機工業　株式会社　（八戸市/佐藤）,458280,一般廃棄物　資源（3/22分）,1 ,式,1500 ,1650 ,1100 
2022-01-06,三機工業　株式会社　（葛西/山本）,446245,コンクリ－トがら　無筋,2050 ,kg,4 ,7892 ,0 
2022-01-06,三機工業　株式会社　（葛西/山本）,446251,コンクリ－トがら　無筋,2180 ,kg,4 ,8393 ,7892 
2022-01-12,三機工業　株式会社　（葛西/山本）,445971,混合廃棄物,20 ,m3,10000 ,220000 ,8393 
2022-01-31,三機工業　株式会社　（葛西/山本）,448853,事務手数料,1 ,式,1500 ,1650 ,220000 
2022-01-31,三機工業　株式会社　（葛西/山本）,448853,一般廃棄物（1/1～1/31）,1 ,式,20000 ,22000 ,1650 
2022-01-31,三機工業　株式会社　（葛西/山本）,449374,メッシュパレットリース料（1/1～,4 ,台,3000 ,13200 ,0 
2022-02-01,三機工業　株式会社　（葛西/山本）,449702,コンクリ－トがら　無筋,2170 ,kg,4 ,8354 ,13200 
2022-02-03,三機工業　株式会社　（葛西/山本）,449201,混合廃棄物,6 ,m3,10000 ,66000 ,8354 
2022-02-22,三機工業　株式会社　（葛西/山本）,451681,がれき類,1920 ,kg,35 ,73920 ,66000 
2022-02-28,三機工業　株式会社　（葛西/山本）,453090,メッシュパレットリース料（2/1～,4 ,台,3000 ,13200 ,73920 
2022-02-28,三機工業　株式会社　（葛西/山本）,453096,事務手数料,1 ,式,1500 ,1650 ,13200 
2022-02-28,三機工業　株式会社　（葛西/山本）,453096,一般廃棄物（2/1～2/28）,1 ,式,20000 ,22000 ,1650 
2022-03-01,三機工業　株式会社　（葛西/山本）,452862,混合廃棄物,13 ,m3,10000 ,137500 ,0 
2022-03-01,三機工業　株式会社　（葛西/山本）,452869,がれき類,5340 ,kg,35 ,205590 ,137500 
2022-03-24,三機工業　株式会社　（葛西/山本）,457405,がれき類,3530 ,kg,15 ,58245 ,205590 
2022-03-24,三機工業　株式会社　（葛西/山本）,457410,がれき類,3410 ,kg,15 ,56265 ,58245 
2022-03-24,三機工業　株式会社　（葛西/山本）,457557,がれき類,3520 ,kg,15 ,58080 ,56265 
2022-03-24,三機工業　株式会社　（葛西/山本）,457559,がれき類,3450 ,kg,15 ,56925 ,58080 
2022-03-24,三機工業　株式会社　（葛西/山本）,457563,がれき類,3410 ,kg,15 ,56265 ,56925 
2022-03-24,三機工業　株式会社　（葛西/山本）,457574,がれき類,3190 ,kg,15 ,52635 ,56265 
2022-03-31,三機工業　株式会社　（葛西/山本）,458249,メッシュパレットリース料（3/1～,4 ,台,3000 ,13200 ,52635 
2022-03-31,三機工業　株式会社　（葛西/山本）,458356,事務手数料,1 ,式,1500 ,1650 ,13200 
2022-03-31,三機工業　株式会社　（葛西/山本）,458356,一般廃棄物（3/1～3/31）,1 ,式,20000 ,22000 ,1650 
2022-02-14,三機工業　株式会社　（葛西/阿部）,450544,コンテナ用シート,1 ,枚,5000 ,5500 ,0 
2022-02-24,三機工業　株式会社　（葛西/阿部）,453067,コンクリ－トがら　無筋,1720 ,kg,3 ,5676 ,5500 
2022-03-08,三機工業　株式会社　（葛西/阿部）,454309,コンクリ－トがら　無筋,1450 ,kg,3 ,4785 ,5676 
2022-03-17,三機工業　株式会社　（葛西/阿部）,456214,コンクリ－トがら　無筋,1980 ,kg,3 ,6534 ,4785 
2022-03-17,三機工業　株式会社　（葛西/阿部）,456217,コンクリ－トがら　無筋,2500 ,kg,3 ,8250 ,6534 
2022-03-22,三機工業　株式会社　（葛西/阿部）,456820,コンクリ－トがら　無筋,8760 ,kg,3 ,28908 ,8250 
2022-03-10,三機工業　株式会社　（朝霞/田中）,454456,廃プラスチック類（14723932023）,3 ,m3,10000 ,27500 ,28908 
2022-03-10,三機工業　株式会社　（朝霞/田中）,454456,木くず（14723932012）,3 ,m3,6000 ,19800 ,27500 
2022-03-10,三機工業　株式会社　（朝霞/田中）,454456,混合廃棄物（14723932034）,5 ,m3,10000 ,49500 ,19800 
2022-02-01,三機工業　株式会社　（北多摩/大原）,449794,コンテナ設置費,1 ,台,12000 ,13200 ,49500 
2022-02-03,三機工業　株式会社　（北多摩/大原）,449711,コンテナ設置費,1 ,台,12000 ,13200 ,13200 
2022-01-17,三機工業　株式会社　（清瀬/前田）,446570,運搬費（4ｔｃ）,1 ,台,25000 ,27500 ,13200 
2022-01-17,三機工業　株式会社　（清瀬/前田）,446983,運搬費（4ｔﾕﾆｯｸ）,1 ,台,35000 ,38500 ,27500 
2022-03-04,三機工業　株式会社　（清瀬/前田）,453464,運搬費（4ｔﾕﾆｯｸ）,1 ,台,35000 ,38500 ,38500 
2022-01-05,三機工業　株式会社　（南プラ/橘）,445158,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,38500 
2022-02-08,三機工業　株式会社　（南プラ/橘）,449854,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,23100 
2022-02-17,三機工業　株式会社　（南プラ/橘）,451567,コンテナ設置費,1 ,台,12000 ,13200 ,23100 
2022-02-21,三機工業　株式会社　（南プラ/橘）,452878,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,13200 
2022-02-28,三機工業　株式会社　（南プラ/橘）,452928,運搬費（メッシュパレット引上げ費）,1 ,台,21000 ,23100 ,23100 
2022-03-02,三機工業　株式会社　（南プラ/橘）,452990,運搬費,1 ,台,21000 ,23100 ,23100 
2022-03-08,三機工業　株式会社　（南プラ/橘）,454072,運搬費,1 ,台,21000 ,23100 ,23100 
2022-03-08,三機工業　株式会社　（南プラ/橘）,454181,運搬費,1 ,台,21000 ,23100 ,23100 
2022-03-09,三機工業　株式会社　（南プラ/橘）,455306,運搬費,1 ,台,21000 ,23100 ,23100 
2022-01-07,三機工業　株式会社　（多摩川/橋本）,445727,コンテナ設置費,1 ,台,15000 ,16500 ,23100 
2022-02-08,三機工業　株式会社　（八戸市/佐藤）,453051,運搬費（4ｔコンテナ）,2 ,台,18000 ,39600 ,16500 
2022-02-28,三機工業　株式会社　（八戸市/佐藤）,453058,運搬費（4ｔﾕﾆｯｸ）,2 ,台,19000 ,41800 ,11000 
2022-03-05,三機工業　株式会社　（八戸市/佐藤）,457400,運搬費（4ｔコンテナ）,2 ,台,18000 ,39600 ,11000 
2022-03-10,三機工業　株式会社　（八戸市/佐藤）,455303,運搬費（4ｔコンテナ）,1 ,台,18000 ,19800 ,11000 
2022-03-25,三機工業　株式会社　（八戸市/佐藤）,458244,運搬費（4ｔﾕﾆｯｸ）,2 ,台,19000 ,41800 ,5500 
2022-01-06,三機工業　株式会社　（葛西/山本）,446245,運搬費（4ｔｃ）,1 ,台,21000 ,23100 ,11000 
