日付,得意先,,,商品名,,,,,,,,,,数量,,,,,,単価,,,,,金額
2021/05/12,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7350,,,,,,1.8,,,,,14553
2021/05/13,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8020,,,,,,1.8,,,,,15879
2021/05/13,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7930,,,,,,1.8,,,,,15701
2021/05/13,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7520,,,,,,1.8,,,,,14889
2021/05/13,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6540,,,,,,1.8,,,,,12949
2021/05/13,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6590,,,,,,1.8,,,,,13048
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6760,,,,,,1.8,,,,,13384
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8320,,,,,,1.8,,,,,16473
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6860,,,,,,1.8,,,,,13582
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7320,,,,,,1.8,,,,,14493
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6910,,,,,,1.8,,,,,13681
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8110,,,,,,1.8,,,,,16057
2021/05/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7290,,,,,,1.8,,,,,14434
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6380,,,,,,1.8,,,,,12632
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6680,,,,,,1.8,,,,,13226
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6720,,,,,,1.8,,,,,13305
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7230,,,,,,1.8,,,,,14315
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6930,,,,,,1.8,,,,,13721
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6710,,,,,,1.8,,,,,13285
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6800,,,,,,1.8,,,,,13464
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6790,,,,,,1.8,,,,,13444
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7130,,,,,,1.8,,,,,14117
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6560,,,,,,1.8,,,,,12988
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7660,,,,,,1.8,,,,,15166
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6680,,,,,,1.8,,,,,13226
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6100,,,,,,1.8,,,,,12078
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6490,,,,,,1.8,,,,,12850
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6780,,,,,,1.8,,,,,13424
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8390,,,,,,1.8,,,,,16612
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7100,,,,,,1.8,,,,,14058
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8120,,,,,,1.8,,,,,16077
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6310,,,,,,1.8,,,,,12493
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6410,,,,,,1.8,,,,,12691
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,5890,,,,,,1.8,,,,,11662
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,5900,,,,,,1.8,,,,,11682
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6880,,,,,,1.8,,,,,13622
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7520,,,,,,1.8,,,,,14889
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6430,,,,,,1.8,,,,,12731
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6600,,,,,,1.8,,,,,13068
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7160,,,,,,1.8,,,,,14176
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8110,,,,,,1.8,,,,,16057
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7680,,,,,,1.8,,,,,15206
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7850,,,,,,1.8,,,,,15543
2021/05/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7480,,,,,,1.8,,,,,14810
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7510,,,,,,1.8,,,,,14869
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6810,,,,,,1.8,,,,,13483
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7660,,,,,,1.8,,,,,15166
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6540,,,,,,1.8,,,,,12949
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6380,,,,,,1.8,,,,,12632
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6500,,,,,,1.8,,,,,12870
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6850,,,,,,1.8,,,,,13563
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,5870,,,,,,1.8,,,,,11622
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6680,,,,,,1.8,,,,,13226
2021/05/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6620,,,,,,1.8,,,,,13107
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8000,,,,,,1.8,,,,,15840
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7690,,,,,,1.8,,,,,15226
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7550,,,,,,1.8,,,,,14949
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8900,,,,,,1.8,,,,,17622
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8140,,,,,,1.8,,,,,16117
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8130,,,,,,1.8,,,,,16097
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7300,,,,,,1.8,,,,,14454
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7800,,,,,,1.8,,,,,15444
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8020,,,,,,1.8,,,,,15879
2021/05/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7910,,,,,,1.8,,,,,15661
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7190,,,,,,1.8,,,,,14236
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7540,,,,,,1.8,,,,,14929
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6770,,,,,,1.8,,,,,13404
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7500,,,,,,1.8,,,,,14850
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7610,,,,,,1.8,,,,,15067
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7510,,,,,,1.8,,,,,14869
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6920,,,,,,1.8,,,,,13701
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6770,,,,,,1.8,,,,,13404
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7400,,,,,,1.8,,,,,14652
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7030,,,,,,1.8,,,,,13919
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7460,,,,,,1.8,,,,,14770
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7710,,,,,,1.8,,,,,15265
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7760,,,,,,1.8,,,,,15364
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6710,,,,,,1.8,,,,,13285
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7790,,,,,,1.8,,,,,15424
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7100,,,,,,1.8,,,,,14058
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7650,,,,,,1.8,,,,,15147
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7150,,,,,,1.8,,,,,14157
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6830,,,,,,1.8,,,,,13523
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7630,,,,,,1.8,,,,,15107
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7310,,,,,,1.8,,,,,14473
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,9060,,,,,,1.8,,,,,17938
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8120,,,,,,1.8,,,,,16077
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8480,,,,,,1.8,,,,,16790
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7970,,,,,,1.8,,,,,15780
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7570,,,,,,1.8,,,,,14988
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8170,,,,,,1.8,,,,,16176
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8090,,,,,,1.8,,,,,16018
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8250,,,,,,1.8,,,,,16335
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8340,,,,,,1.8,,,,,16513
2021/05/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7440,,,,,,1.8,,,,,14731
2021/05/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7600,,,,,,1.8,,,,,15048
2021/05/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7720,,,,,,1.8,,,,,15285
2021/05/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6810,,,,,,1.8,,,,,13483
2021/05/31,メタウォーター,,,コンクリ－トがら,,,,,,,,,,9100,,,,,,1.8,,,,,18018
2021/06/29,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7530,,,,,,1.8,,,,,14909
2021/06/29,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6230,,,,,,1.8,,,,,12335
2021/07/12,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6520,,,,,,1.8,,,,,12909
2021/07/13,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6800,,,,,,1.8,,,,,13464
2021/07/15,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8470,,,,,,1.8,,,,,16770
2021/07/16,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6980,,,,,,1.8,,,,,13820
2021/07/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7070,,,,,,1.8,,,,,13998
2021/07/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3280,,,,,,1.8,,,,,6494
2021/07/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2700,,,,,,1.8,,,,,5346
2021/07/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3320,,,,,,1.8,,,,,6573
2021/07/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3060,,,,,,1.8,,,,,6058
2021/10/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6650,,,,,,1.8,,,,,13167
2021/11/05,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6500,,,,,,1.8,,,,,12870
2021/11/10,メタウォーター,,,コンクリ－トがら,,,,,,,,,,9050,,,,,,1.8,,,,,17919
2021/11/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6750,,,,,,1.8,,,,,13365
2021/11/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8440,,,,,,1.8,,,,,16711
2021/11/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2000,,,,,,1.8,,,,,3960
2022/01/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,190,,,,,,1.8,,,,,376
2021/10/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/06,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/06,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/06,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/06,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/06,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/07,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/07,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/07,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/07,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/07,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/10/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,64000,,,,,70400
2021/04/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,10730,,,,,11803
2021/04/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/04/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/04/30,メタウォーター,,,スクラップ四輪車,,,,,,,,,,1,,,,,,9300,,,,,10230
2021/05/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,3108,,,,,3419
2021/05/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,3774,,,,,4151
2021/05/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,2442,,,,,2686
2021/05/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/05/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/05/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,3700,,,,,4070
2021/05/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/06/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,5994,,,,,6593
2021/06/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,3,,,,,,2240,,,,,7392
2021/06/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/06/30,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/06/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/06/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/07/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/07/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,3,,,,,,2240,,,,,7392
2021/07/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/07/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/07/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/08/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/08/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/08/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,3,,,,,,2240,,,,,7392
2021/08/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/08/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/09/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/09/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,3,,,,,,2240,,,,,7392
2021/09/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/09/30,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/09/30,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,1,,,,,,6324,,,,,6956
2021/09/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/10/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,3,,,,,,2240,,,,,7392
2021/10/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/10/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/10/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/10/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,5,,,,,,2240,,,,,12320
2021/10/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/11/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,3,,,,,,2240,,,,,7392
2021/11/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/11/30,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/11/30,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/11/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,1480,,,,,1628
2021/11/30,メタウォーター,,,メッシュパレットリース料（基本料）,,,,,,,,,,5,,,,,,1600,,,,,8800
2021/11/30,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2021/12/31,メタウォーター,,,基本料,,,,,,,,,,2,,,,,,1600,,,,,3520
2021/12/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,2240,,,,,2464
2021/12/31,メタウォーター,,,メッシュパレットリース料（12/1～12/15）,,,,,,,,,,1,,,,,,2220,,,,,2442
2021/12/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2021/12/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,7548,,,,,8303
2021/12/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/12/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2021/12/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2022/01/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,2240,,,,,2464
2022/01/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2022/01/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,5600,,,,,12320
2022/01/31,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2022/01/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2022/01/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2022/02/28,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2022/02/28,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2022/02/28,メタウォーター,,,スクラップ四輪車リース費,,,,,,,,,,2,,,,,,5600,,,,,12320
2022/02/28,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2022/02/28,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,2240,,,,,2464
2022/02/28,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,2240,,,,,4928
2022/02/28,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,6,,,,,,2240,,,,,14784
2022/03/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,9324,,,,,10256
2022/03/31,メタウォーター,,,スクラップ四輪車リース費（3/1～3/23）,,,,,,,,,,1,,,,,,18900,,,,,20790
2022/03/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,2886,,,,,3175
2022/03/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,6660,,,,,7326
2022/03/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,2240,,,,,2464
2022/03/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,1,,,,,,5716,,,,,6288
2022/03/31,メタウォーター,,,メッシュパレットリース料,,,,,,,,,,2,,,,,,5600,,,,,12320
