日付,,得意先,,,商品名,,,,,,,,数量,,単位,,単価,,金額
2021/03/09,,メタウォーター,,,ギロ材,,,,,,,,1650 ,,kg,,34.5,,62617
2021/03/09,,メタウォーター,,,ギロ材,,,,,,,,1090 ,,kg,,34.5,,41365
2021/03/11,,メタウォーター,,,ギロ材,,,,,,,,4310 ,,kg,,34,,161194
2021/03/11,,メタウォーター,,,ギロ材,,,,,,,,3120 ,,kg,,34,,116688
2021/03/11,,メタウォーター,,,ギロ材,,,,,,,,7320 ,,kg,,34,,273768
2021/03/11,,メタウォーター,,,ギロ材,,,,,,,,9080 ,,kg,,34,,339592
2021/03/12,,メタウォーター,,,ギロ材,,,,,,,,5540 ,,kg,,34,,207196
2021/03/12,,メタウォーター,,,雑品,,,,,,,,2380 ,,kg,,15,,39270
2021/03/12,,メタウォーター,,,18-8ステン解体,,,,,,,,2850 ,,kg,,90,,282150
2021/03/12,,メタウォーター,,,ギロ材,,,,,,,,8660 ,,kg,,34,,323884
2021/03/12,,メタウォーター,,,ガス切,,,,,,,,2150 ,,kg,,29,,68585
2021/03/15,,メタウォーター,,,ギロ材,,,,,,,,1320 ,,kg,,33.5,,48642
2021/03/15,,メタウォーター,,,ギロ材,,,,,,,,2350 ,,kg,,33.5,,86597
2021/03/15,,メタウォーター,,,ギロ材,,,,,,,,8410 ,,kg,,33.5,,309908
2021/03/15,,メタウォーター,,,18-8ステン解体,,,,,,,,590 ,,kg,,90,,58410
2021/03/15,,メタウォーター,,,ギロ材,,,,,,,,6120 ,,kg,,33.5,,225522
2021/03/15,,メタウォーター,,,雑品,,,,,,,,2030 ,,kg,,15,,33495
2021/03/15,,メタウォーター,,,ガス切,,,,,,,,2030 ,,kg,,28.5,,63640
2021/03/16,,メタウォーター,,,ギロ材,,,,,,,,8930 ,,kg,,33.5,,329070
2021/03/16,,メタウォーター,,,ギロ材,,,,,,,,7870 ,,kg,,33.5,,290009
2021/03/16,,メタウォーター,,,ギロ材,,,,,,,,870 ,,kg,,33.5,,32059
2021/03/16,,メタウォーター,,,ガス切,,,,,,,,5220 ,,kg,,28.5,,163647
2021/03/16,,メタウォーター,,,雑品,,,,,,,,2610 ,,kg,,15,,43065
2021/03/16,,メタウォーター,,,ギロ材,,,,,,,,4170 ,,kg,,33.5,,153664
2021/03/16,,メタウォーター,,,ガス切,,,,,,,,4160 ,,kg,,28.5,,130416
2021/03/16,,メタウォーター,,,雑品,,,,,,,,2080 ,,kg,,15,,34320
2021/03/17,,メタウォーター,,,ギロ材,,,,,,,,5590 ,,kg,,33.5,,205991
2021/03/17,,メタウォーター,,,ガス切,,,,,,,,5470 ,,kg,,28.5,,171484
2021/03/17,,メタウォーター,,,18-8ステン解体,,,,,,,,620 ,,kg,,90,,61380
2021/03/17,,メタウォーター,,,ガス切,,,,,,,,6840 ,,kg,,28.5,,214434
2021/03/17,,メタウォーター,,,ギロ材,,,,,,,,1960 ,,kg,,33.5,,72226
2021/03/17,,メタウォーター,,,ガス切,,,,,,,,5890 ,,kg,,28.5,,184651
2021/03/17,,メタウォーター,,,雑品,,,,,,,,1960 ,,kg,,15,,32340
2021/03/17,,メタウォーター,,,ギロ材,,,,,,,,5360 ,,kg,,33.5,,197516
2021/03/17,,メタウォーター,,,18-8ステン解体,,,,,,,,370 ,,kg,,90,,36630
2021/03/17,,メタウォーター,,,ガス切,,,,,,,,3220 ,,kg,,28.5,,100947
2021/03/17,,メタウォーター,,,雑品,,,,,,,,2140 ,,kg,,15,,35310
2021/03/18,,メタウォーター,,,ギロ材,,,,,,,,2970 ,,kg,,33.5,,109444
2021/03/18,,メタウォーター,,,ギロ材,,,,,,,,3770 ,,kg,,33.5,,138924
2021/03/18,,メタウォーター,,,ギロ材,,,,,,,,7990 ,,kg,,33.5,,294431
2021/03/18,,メタウォーター,,,ギロ材,,,,,,,,8570 ,,kg,,33.5,,315804
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,1950 ,,kg,,33,,70785
2021/03/19,,メタウォーター,,,雑品,,,,,,,,820 ,,kg,,15,,13530
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,1830 ,,kg,,33,,66429
2021/03/19,,メタウォーター,,,ガス切,,,,,,,,1830 ,,kg,,28,,56364
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,6710 ,,kg,,33,,243573
2021/03/19,,メタウォーター,,,ガス切,,,,,,,,2810 ,,kg,,28,,86548
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,8680 ,,kg,,33,,315084
2021/03/19,,メタウォーター,,,ガス切,,,,,,,,940 ,,kg,,28,,28952
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,3800 ,,kg,,33,,137940
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,3530 ,,kg,,33,,128139
2021/03/19,,メタウォーター,,,雑品,,,,,,,,870 ,,kg,,15,,14355
2021/03/19,,メタウォーター,,,ギロ材,,,,,,,,10900 ,,kg,,33,,395670
2021/03/22,,メタウォーター,,,ギロ材,,,,,,,,2330 ,,kg,,33,,84579
2021/03/22,,メタウォーター,,,18-8ステン解体,,,,,,,,160 ,,kg,,90,,15840
2021/03/22,,メタウォーター,,,ギロ材,,,,,,,,10810 ,,kg,,33,,392403
2021/03/22,,メタウォーター,,,ギロ材,,,,,,,,7830 ,,kg,,33,,284229
2021/03/22,,メタウォーター,,,雑品,,,,,,,,1960 ,,kg,,15,,32340
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,9640 ,,kg,,32.5,,344630
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,7710 ,,kg,,32.5,,275632
2021/03/23,,メタウォーター,,,ガス切,,,,,,,,1910 ,,kg,,23.5,,49373
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,8350 ,,kg,,32.5,,298512
2021/03/23,,メタウォーター,,,ガス切,,,,,,,,1340 ,,kg,,27.5,,40535
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,8860 ,,kg,,32.5,,316745
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,5010 ,,kg,,32.5,,179107
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,5770 ,,kg,,32.5,,206277
2021/03/23,,メタウォーター,,,ギロ材,,,,,,,,4180 ,,kg,,32.5,,149435
2021/03/24,,メタウォーター,,,ギロ材,,,,,,,,2400 ,,kg,,32.5,,85800
2021/03/24,,メタウォーター,,,ギロ材,,,,,,,,3380 ,,kg,,32.5,,120835
2021/03/24,,メタウォーター,,,ガス切,,,,,,,,4790 ,,kg,,27.5,,144897
2021/03/25,,メタウォーター,,,ギロ材,,,,,,,,4150 ,,kg,,32.5,,148362
2021/03/25,,メタウォーター,,,ガス切,,,,,,,,6210 ,,kg,,27.5,,187852
2021/03/25,,メタウォーター,,,ギロ材,,,,,,,,3320 ,,kg,,32.5,,118690
2021/02/19,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/19,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,10000,,11000
2021/02/19,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/03/10,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,10000,,11000
2021/03/10,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/02/02,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,26000,,28600
2021/02/28,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,5000,,5500
2021/02/28,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/02/01,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/02,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/04,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/05,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/05,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/05,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/08,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/08,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/02/08,,メタウォーター,,,燃え殻,,,,,,,,7050 ,,kg,,37,,286935
2021/02/08,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/02/08,,メタウォーター,,,燃え殻,,,,,,,,7480 ,,kg,,37,,304436
2021/02/08,,メタウォーター,,,燃え殻,,,,,,,,2860 ,,kg,,37,,116402
2021/02/08,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/02/08,,メタウォーター,,,燃え殻,,,,,,,,2980 ,,kg,,37,,121286
2021/02/09,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/09,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/09,,メタウォーター,,,燃え殻,,,,,,,,6890 ,,kg,,37,,280423
2021/02/09,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/02/09,,メタウォーター,,,燃え殻,,,,,,,,8080 ,,kg,,37,,328856
2021/02/09,,メタウォーター,,,燃え殻,,,,,,,,2520 ,,kg,,37,,102564
2021/02/09,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/02/09,,メタウォーター,,,燃え殻,,,,,,,,2500 ,,kg,,37,,101750
2021/02/10,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/10,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1 ,,台,,35000,,38500
2021/02/10,,メタウォーター,,,燃え殻,,,,,,,,5840 ,,kg,,37,,237688
2021/02/10,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2021/02/10,,メタウォーター,,,燃え殻,,,,,,,,2960 ,,kg,,37,,120472
2021/02/12,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/15,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/17,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/18,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/19,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/22,,メタウォーター,,,運搬費(ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/22,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/22,,メタウォーター,,,コンテナ設置費,,,,,,,,1 ,,台,,12000,,13200
2021/02/24,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/24,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/24,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/24,,メタウォーター,,,ＡＬＣ,,,,,,,,2350 ,,kg,,15,,38775
2021/02/25,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/25,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/25,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/02/25,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1 ,,台,,35000,,38500
2021/02/25,,メタウォーター,,,ALC,,,,,,,,2010 ,,kg,,15,,33165
2021/02/26,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/01,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/01,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/01,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/03/02,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/02,,メタウォーター,,,運搬費（4ｔｃ常用）,,,,,,,,1 ,,台,,50000,,55000
2021/03/02,,メタウォーター,,,運搬費（4ｔｃ常用）,,,,,,,,1 ,,台,,50000,,55000
2021/03/02,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/03,,メタウォーター,,,運搬費（4ｔｃ常用）,,,,,,,,1 ,,台,,50000,,55000
2021/03/03,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/04,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/05,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/05,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/05,,メタウォーター,,,耐火レンガ,,,,,,,,1890 ,,kg,,15,,31185
2021/03/05,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/05,,メタウォーター,,,耐火レンガ,,,,,,,,1900 ,,kg,,15,,31350
2021/03/08,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/08,,メタウォーター,,,耐火レンガ,,,,,,,,5070 ,,kg,,15,,83655
2021/03/08,,メタウォーター,,,耐火レンガ,,,,,,,,8010 ,,kg,,15,,132165
2021/03/08,,メタウォーター,,,耐火レンガ,,,,,,,,7950 ,,kg,,15,,131175
2021/03/08,,メタウォーター,,,耐火レンガ,,,,,,,,6310 ,,kg,,15,,104115
2021/03/09,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/09,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/09,,メタウォーター,,,耐火レンガ,,,,,,,,7630 ,,kg,,15,,125895
2021/03/09,,メタウォーター,,,耐火レンガ,,,,,,,,8030 ,,kg,,15,,132495
2021/03/09,,メタウォーター,,,耐火レンガ,,,,,,,,8030 ,,kg,,15,,132495
2021/03/09,,メタウォーター,,,耐火レンガ,,,,,,,,7440 ,,kg,,15,,122760
2021/03/09,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,2450 ,,kg,,3.5,,9432
2021/03/09,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,3120 ,,kg,,3.5,,12012
2021/03/10,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/10,,メタウォーター,,,コンクリ－トがら,,,,,,,,3000 ,,kg,,3.5,,11550
2021/03/10,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/10,,メタウォーター,,,コンクリ－トがら,,,,,,,,730 ,,kg,,3.5,,2810
2021/03/11,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/11,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,7370 ,,kg,,15,,121605
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,7860 ,,kg,,15,,129690
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,7790 ,,kg,,15,,128535
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,7920 ,,kg,,15,,130680
2021/03/11,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,8770 ,,kg,,15,,144705
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,7900 ,,kg,,15,,130350
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,7380 ,,kg,,15,,121770
2021/03/11,,メタウォーター,,,耐火レンガ,,,,,,,,6240 ,,kg,,15,,102960
2021/03/12,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,8710 ,,kg,,15,,143715
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,8560 ,,kg,,15,,141240
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,7950 ,,kg,,15,,131175
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,6970 ,,kg,,15,,115005
2021/03/12,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/12,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,7850 ,,kg,,15,,129525
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,8690 ,,kg,,15,,143385
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,8720 ,,kg,,15,,143880
2021/03/12,,メタウォーター,,,耐火レンガ,,,,,,,,6160 ,,kg,,15,,101640
2021/03/15,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/15,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/15,,メタウォーター,,,耐火レンガ,,,,,,,,7410 ,,kg,,15,,122265
2021/03/15,,メタウォーター,,,耐火レンガ,,,,,,,,7160 ,,kg,,15,,118140
2021/03/16,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/16,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/16,,メタウォーター,,,燃え殻,,,,,,,,7810 ,,kg,,37,,317867
2021/03/16,,メタウォーター,,,燃え殻,,,,,,,,4850 ,,kg,,37,,197395
2021/03/16,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/16,,メタウォーター,,,燃え殻,,,,,,,,8110 ,,kg,,37,,330077
2021/03/16,,メタウォーター,,,燃え殻,,,,,,,,5930 ,,kg,,37,,241351
2021/03/16,,メタウォーター,,,運搬費　7ｔﾕﾆｯｸ（ダンプ積み込み作,,,,,,,,1 ,,台,,32000,,35200
2021/03/16,,メタウォーター,,,時間割増,,,,,,,,1 ,,時間,,5000,,2750
2021/03/17,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/17,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/17,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/17,,メタウォーター,,,耐火レンガ,,,,,,,,9060 ,,kg,,15,,149490
2021/03/17,,メタウォーター,,,耐火レンガ,,,,,,,,6710 ,,kg,,15,,110715
2021/03/18,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/18,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/18,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/18,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/18,,メタウォーター,,,耐火レンガ,,,,,,,,6650 ,,kg,,15,,109725
2021/03/18,,メタウォーター,,,耐火レンガ,,,,,,,,7300 ,,kg,,15,,120450
2021/03/19,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/19,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/19,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/19,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/03/22,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/23,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/23,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/23,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/23,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/23,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/03/24,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/24,,メタウォーター,,,コンクリ－トがら,,,,,,,,4780 ,,kg,,3.5,,18403
2021/03/24,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/03/24,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1 ,,台,,35000,,38500
2021/03/24,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/24,,メタウォーター,,,コンクリ－トがら,,,,,,,,6880 ,,kg,,3.5,,26488
2021/03/24,,メタウォーター,,,コンクリ－トがら,,,,,,,,6350 ,,kg,,3.5,,24447
2021/03/24,,メタウォーター,,,コンクリ－トがら,,,,,,,,6740 ,,kg,,3.5,,25949
2021/03/24,,メタウォーター,,,コンクリ－トがら,,,,,,,,7340 ,,kg,,3.5,,28259
2021/03/24,,メタウォーター,,,コンクリ－トがら,,,,,,,,7620 ,,kg,,3.5,,29337
2021/03/25,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/25,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/25,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1 ,,台,,55000,,60500
2021/03/25,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/03/29,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,65000,,71500
2021/03/29,,メタウォーター,,,廃石綿,,,,,,,,1 ,,m3,,70000,,77000
2021/03/30,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1 ,,台,,35000,,38500
2021/03/30,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1 ,,台,,30000,,33000
2021/02/05,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/16,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/19,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/02/28,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,17800,,19580
2021/02/28,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/03/05,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/09,,メタウォーター,,,運搬費（4ｔﾊﾟｯｶｰ）,,,,,,,,1 ,,台,,21000,,23100
2021/03/18,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,21000,,23100
2021/03/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,15000,,16500
2021/03/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/02/28,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,15000,,16500
2021/02/28,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/03/31,,メタウォーター,,,一般廃棄物,,,,,,,,1 ,,式,,15000,,16500
2021/03/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1 ,,式,,1500,,1650
2021/03/26,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,28000,,30800
2021/02/15,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,35000,,38500
2021/02/15,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1 ,,台,,25000,,27500
2021/02/15,,メタウォーター,,,運搬費,,,,,,,,1 ,,台,,35000,,38500
